CustomerID,SignupDate,AcquisitionChannel,CAC,Region
CUST_00587,2025-02-16,Social Media,45,South
CUST_00588,2024-04-20,Social Media,45,West
CUST_00589,2024-06-23,Social Media,45,North
CUST_00590,2025-04-19,Social Media,45,North
CUST_00591,2024-06-01,Social Media,45,East
CUST_00592,2025-04-08,Direct Organic,5,North
CUST_00593,2025-02-03,Social Media,45,East
CUST_00594,2024-12-21,Social Media,45,West
CUST_00595,2024-08-04,Affiliate,30,West
CUST_00596,2024-10-23,Google Ads,60,North
CUST_00597,2025-03-24,Direct Organic,5,North
CUST_00598,2025-03-28,Social Media,45,South
CUST_00599,2025-05-03,Social Media,45,South
CUST_00600,2025-02-07,Social Media,45,East
CUST_00601,2025-03-28,Social Media,45,East
CUST_00602,2025-02-23,Social Media,45,East
CUST_00603,2025-04-21,Social Media,45,North
CUST_00604,2024-08-27,Social Media,45,West
CUST_00605,2024-08-13,Social Media,45,North
CUST_00606,2024-07-04,Google Ads,60,North
CUST_00607,2024-02-17,Social Media,45,West
CUST_00608,2025-04-10,Google Ads,60,South
CUST_00609,2025-01-20,Google Ads,60,East
CUST_00610,2024-07-26,Direct Organic,5,North
CUST_00611,2024-06-05,Social Media,45,North
CUST_00612,2024-08-12,Direct Organic,5,North
CUST_00613,2024-05-23,Direct Organic,5,East
CUST_00614,2025-02-22,Social Media,45,North
CUST_00615,2024-04-20,Affiliate,30,East
CUST_00616,2024-11-13,Email Market,15,West
CUST_00617,2024-12-28,Social Media,45,South
CUST_00618,2024-12-27,Social Media,45,West
CUST_00619,2025-04-09,Affiliate,30,West
CUST_00620,2024-05-11,Direct Organic,5,West
CUST_00621,2024-04-22,Social Media,45,East
CUST_00622,2024-11-19,Social Media,45,North
CUST_00623,2025-03-10,Google Ads,60,South
CUST_00624,2024-03-29,Google Ads,60,East
CUST_00625,2024-06-09,Direct Organic,5,North
CUST_00626,2024-11-29,Google Ads,60,East
CUST_00627,2025-02-11,Google Ads,60,South
CUST_00628,2024-03-15,Direct Organic,5,North
CUST_00629,2024-10-07,Social Media,45,South
CUST_00630,2025-02-15,Social Media,45,North
CUST_00631,2024-01-07,Direct Organic,5,North
CUST_00632,2024-04-22,Affiliate,30,West
CUST_00633,2024-02-05,Google Ads,60,South
CUST_00634,2024-09-22,Google Ads,60,South
CUST_00635,2024-04-22,Social Media,45,North
CUST_00636,2024-10-18,Google Ads,60,South
CUST_00637,2024-08-10,Google Ads,60,North
CUST_00638,2024-07-29,Social Media,45,East
CUST_00639,2024-01-18,Social Media,45,West
CUST_00640,2024-08-28,Google Ads,60,West
CUST_00641,2024-05-13,Social Media,45,North
CUST_00642,2024-08-07,Social Media,45,South
CUST_00643,2025-01-25,Social Media,45,West
CUST_00644,2024-04-11,Social Media,45,North
CUST_00645,2024-05-19,Social Media,45,North
CUST_00646,2024-06-17,Affiliate,30,West
CUST_00647,2025-05-12,Google Ads,60,West
CUST_00648,2024-07-09,Direct Organic,5,South
CUST_00649,2025-04-26,Direct Organic,5,North
CUST_00650,2024-01-25,Google Ads,60,South
CUST_00651,2025-04-09,Social Media,45,North
CUST_00652,2025-03-12,Google Ads,60,South
CUST_00653,2024-02-02,Google Ads,60,South
CUST_00654,2024-12-08,Direct Organic,5,South
CUST_00655,2024-11-24,Google Ads,60,East
CUST_00656,2024-01-06,Social Media,45,West
CUST_00657,2025-03-21,Social Media,45,East
CUST_00658,2024-07-12,Google Ads,60,North
CUST_00659,2024-08-17,Direct Organic,5,North
CUST_00660,2024-05-16,Google Ads,60,North
CUST_00661,2024-11-18,Google Ads,60,South
CUST_00662,2025-02-03,Email Market,15,West
CUST_00663,2025-04-17,Direct Organic,5,East
CUST_00664,2024-08-03,Social Media,45,North
CUST_00665,2025-05-09,Social Media,45,North
CUST_00666,2024-12-14,Social Media,45,North
CUST_00667,2024-12-29,Social Media,45,North
CUST_00668,2024-07-01,Social Media,45,South
CUST_00669,2024-06-16,Social Media,45,North
CUST_00670,2024-10-08,Social Media,45,North
CUST_00671,2024-02-07,Social Media,45,North
CUST_00672,2024-06-11,Affiliate,30,East
CUST_00673,2025-04-15,Social Media,45,South
CUST_00674,2025-03-27,Google Ads,60,West
CUST_00675,2025-03-18,Google Ads,60,North
CUST_00676,2025-05-04,Email Market,15,West
CUST_00677,2024-05-21,Social Media,45,South
CUST_00678,2024-09-04,Google Ads,60,North
CUST_00679,2025-03-06,Email Market,15,North
CUST_00680,2024-04-12,Affiliate,30,North
CUST_00681,2024-07-17,Affiliate,30,South
CUST_00682,2024-07-18,Social Media,45,North
CUST_00683,2024-02-11,Social Media,45,West
CUST_00684,2025-03-10,Direct Organic,5,North
CUST_00685,2024-05-26,Email Market,15,South
CUST_00686,2024-03-06,Google Ads,60,North
CUST_00687,2025-03-06,Google Ads,60,South
CUST_00688,2024-07-11,Social Media,45,West
CUST_00689,2024-10-24,Direct Organic,5,West
CUST_00690,2024-02-07,Social Media,45,North
CUST_00691,2024-05-20,Social Media,45,North
CUST_00692,2024-04-15,Google Ads,60,West
CUST_00693,2025-03-03,Google Ads,60,North
CUST_00694,2024-05-31,Social Media,45,East
CUST_00695,2024-12-17,Social Media,45,West
CUST_00696,2025-02-17,Direct Organic,5,East
CUST_00697,2024-11-21,Social Media,45,North
CUST_00698,2024-02-07,Google Ads,60,West
CUST_00699,2024-04-06,Social Media,45,West
CUST_00700,2024-04-17,Google Ads,60,East
CUST_00701,2024-04-28,Google Ads,60,South
CUST_00702,2024-05-30,Social Media,45,West
CUST_00703,2024-03-14,Social Media,45,West
CUST_00704,2024-02-26,Social Media,45,West
CUST_00705,2024-12-31,Social Media,45,South
CUST_00706,2024-11-30,Email Market,15,West
CUST_00707,2024-09-08,Social Media,45,East
CUST_00708,2025-02-10,Affiliate,30,North
CUST_00709,2024-10-18,Social Media,45,South
CUST_00710,2024-11-08,Direct Organic,5,East
CUST_00711,2024-09-11,Direct Organic,5,West
CUST_00712,2024-09-10,Google Ads,60,West
CUST_00713,2025-01-19,Google Ads,60,North
CUST_00714,2025-03-31,Google Ads,60,South
CUST_00715,2024-09-15,Social Media,45,South
CUST_00716,2024-09-26,Email Market,15,West
CUST_00717,2025-04-09,Affiliate,30,North
CUST_00718,2024-02-03,Email Market,15,East
CUST_00719,2025-05-09,Social Media,45,East
CUST_00720,2024-11-21,Direct Organic,5,West
CUST_00721,2024-11-20,Email Market,15,South
CUST_00722,2024-08-25,Social Media,45,East
CUST_00723,2024-06-27,Social Media,45,West
CUST_00724,2025-05-03,Direct Organic,5,East
CUST_00725,2024-04-13,Google Ads,60,North
CUST_00726,2024-01-29,Affiliate,30,North
CUST_00727,2024-08-14,Social Media,45,West
CUST_00728,2025-04-10,Direct Organic,5,North
CUST_00729,2024-08-19,Social Media,45,East
CUST_00730,2024-10-30,Social Media,45,East
CUST_00731,2024-12-15,Social Media,45,West
CUST_00732,2024-11-30,Affiliate,30,South
CUST_00733,2024-04-26,Direct Organic,5,East
CUST_00734,2024-07-25,Google Ads,60,North
CUST_00735,2025-02-03,Google Ads,60,South
CUST_00736,2024-07-03,Affiliate,30,North
CUST_00737,2025-04-25,Google Ads,60,West
CUST_00738,2024-05-17,Affiliate,30,West
CUST_00739,2025-02-06,Google Ads,60,North
CUST_00740,2025-04-29,Google Ads,60,North
CUST_00741,2025-05-12,Google Ads,60,East
CUST_00742,2024-11-18,Social Media,45,East
CUST_00743,2024-06-12,Direct Organic,5,East
CUST_00744,2025-01-22,Google Ads,60,West
CUST_00745,2024-03-15,Social Media,45,West
CUST_00746,2024-08-20,Affiliate,30,South
CUST_00747,2025-02-20,Google Ads,60,North
CUST_00748,2024-10-10,Google Ads,60,South
CUST_00749,2025-04-24,Affiliate,30,West
CUST_00750,2025-01-11,Direct Organic,5,South
CUST_00751,2024-09-11,Social Media,45,East
CUST_00752,2025-04-08,Email Market,15,North
CUST_00753,2024-01-09,Direct Organic,5,West
CUST_00754,2024-07-21,Social Media,45,West
CUST_00755,2025-01-24,Social Media,45,North
CUST_00756,2025-01-13,Direct Organic,5,North
CUST_00757,2024-10-31,Direct Organic,5,North
CUST_00758,2024-03-31,Google Ads,60,West
CUST_00759,2025-01-15,Affiliate,30,West
CUST_00760,2024-11-27,Direct Organic,5,East
CUST_00761,2024-05-29,Social Media,45,North
CUST_00762,2024-12-25,Social Media,45,North
CUST_00763,2024-06-24,Social Media,45,South
CUST_00764,2025-04-29,Direct Organic,5,North
CUST_00765,2025-02-08,Social Media,45,South
CUST_00766,2024-02-02,Google Ads,60,North
CUST_00767,2025-04-09,Direct Organic,5,North
CUST_00768,2024-07-02,Affiliate,30,East
CUST_00769,2024-06-05,Social Media,45,West
CUST_00770,2024-02-22,Affiliate,30,North
CUST_00771,2024-10-22,Social Media,45,East
CUST_00772,2024-07-20,Affiliate,30,North
CUST_00773,2024-09-30,Social Media,45,South
CUST_00774,2024-06-23,Google Ads,60,West
CUST_00775,2024-08-31,Direct Organic,5,North
CUST_00776,2024-09-25,Social Media,45,North
CUST_00777,2025-02-14,Social Media,45,North
CUST_00778,2025-03-21,Direct Organic,5,South
CUST_00779,2024-03-14,Direct Organic,5,East
CUST_00780,2024-04-05,Direct Organic,5,North
CUST_00781,2024-12-26,Direct Organic,5,North
CUST_00782,2024-06-21,Google Ads,60,West
CUST_00783,2025-01-21,Social Media,45,South
CUST_00784,2025-02-09,Social Media,45,South
CUST_00785,2024-06-03,Social Media,45,West
CUST_00786,2024-07-01,Affiliate,30,North
CUST_00787,2024-11-18,Google Ads,60,West
CUST_00788,2024-10-15,Google Ads,60,West
CUST_00789,2024-09-14,Google Ads,60,North
CUST_00790,2024-03-15,Email Market,15,South
CUST_00791,2024-06-22,Social Media,45,South
CUST_00792,2024-11-25,Google Ads,60,West
CUST_00793,2024-08-18,Google Ads,60,North
CUST_00794,2024-09-03,Direct Organic,5,West
CUST_00795,2024-06-09,Social Media,45,West
CUST_00796,2024-07-04,Affiliate,30,West
CUST_00797,2025-01-25,Email Market,15,West
CUST_00798,2024-05-22,Google Ads,60,East
CUST_00799,2024-10-08,Direct Organic,5,West
CUST_00800,2025-01-29,Email Market,15,North
CUST_00801,2024-05-07,Direct Organic,5,East
CUST_00802,2024-06-14,Social Media,45,East
CUST_00803,2024-01-27,Google Ads,60,South
CUST_00804,2024-09-02,Direct Organic,5,North
CUST_00805,2025-05-01,Google Ads,60,East
CUST_00806,2024-05-14,Direct Organic,5,North
CUST_00807,2025-01-19,Email Market,15,North
CUST_00808,2024-07-20,Email Market,15,North
CUST_00809,2024-01-21,Google Ads,60,West
CUST_00810,2024-03-19,Social Media,45,North
CUST_00811,2024-06-06,Email Market,15,West
CUST_00812,2024-04-03,Affiliate,30,North
CUST_00813,2024-01-08,Social Media,45,South
CUST_00814,2025-04-16,Email Market,15,South
CUST_00815,2024-12-04,Affiliate,30,East
CUST_00816,2024-09-15,Google Ads,60,West
CUST_00817,2024-02-24,Google Ads,60,West
CUST_00818,2025-02-02,Google Ads,60,West
CUST_00819,2024-02-05,Social Media,45,South
CUST_00820,2024-01-06,Social Media,45,East
CUST_00821,2025-01-11,Affiliate,30,South
CUST_00822,2024-02-11,Social Media,45,North
CUST_00823,2024-02-19,Social Media,45,West
CUST_00824,2024-04-21,Google Ads,60,West
CUST_00825,2024-05-25,Google Ads,60,North
CUST_00826,2024-08-17,Affiliate,30,West
CUST_00827,2024-07-29,Social Media,45,West
CUST_00828,2025-05-11,Social Media,45,South
CUST_00829,2024-11-01,Direct Organic,5,North
CUST_00830,2024-01-30,Google Ads,60,West
CUST_00831,2025-04-05,Social Media,45,East
CUST_00832,2024-10-21,Google Ads,60,North
CUST_00833,2024-04-25,Social Media,45,East
CUST_00834,2025-01-30,Social Media,45,South
CUST_00835,2024-08-13,Google Ads,60,South
CUST_00836,2024-02-28,Google Ads,60,East
CUST_00837,2024-03-16,Affiliate,30,South
CUST_00838,2025-03-03,Google Ads,60,East
CUST_00839,2024-08-03,Google Ads,60,West
CUST_00840,2024-05-11,Direct Organic,5,West
CUST_00841,2025-02-23,Social Media,45,East
CUST_00842,2025-05-12,Direct Organic,5,West
CUST_00843,2024-10-30,Social Media,45,West
CUST_00844,2025-02-01,Email Market,15,North
CUST_00845,2024-03-21,Social Media,45,West
CUST_00846,2024-10-31,Google Ads,60,North
CUST_00847,2024-03-07,Social Media,45,North
CUST_00848,2024-08-17,Email Market,15,East
CUST_00849,2025-04-15,Google Ads,60,South
CUST_00850,2024-11-28,Google Ads,60,South
CUST_00851,2025-01-27,Social Media,45,West
CUST_00852,2024-10-03,Direct Organic,5,North
CUST_00853,2024-12-26,Social Media,45,West
CUST_00854,2024-03-12,Affiliate,30,South
CUST_00855,2024-07-27,Social Media,45,West
CUST_00856,2024-09-28,Social Media,45,North
CUST_00857,2024-05-23,Social Media,45,East
CUST_00858,2024-09-07,Google Ads,60,South
CUST_00859,2024-10-10,Google Ads,60,East
CUST_00860,2024-06-27,Social Media,45,North
CUST_00861,2025-03-15,Direct Organic,5,South
CUST_00862,2024-03-20,Google Ads,60,North
CUST_00863,2024-02-26,Google Ads,60,South
CUST_00864,2024-12-31,Google Ads,60,West
CUST_00865,2024-11-03,Google Ads,60,North
CUST_00866,2024-06-22,Google Ads,60,East
CUST_00867,2025-04-06,Social Media,45,West
CUST_00868,2024-08-25,Social Media,45,North
CUST_00869,2025-05-06,Affiliate,30,North
CUST_00870,2024-06-14,Email Market,15,North
CUST_00871,2024-03-24,Google Ads,60,North
CUST_00872,2025-05-07,Social Media,45,North
CUST_00873,2024-02-17,Direct Organic,5,North
CUST_00874,2024-05-06,Google Ads,60,North
CUST_00875,2024-06-17,Social Media,45,West
CUST_00876,2024-12-19,Social Media,45,West
CUST_00877,2025-01-08,Direct Organic,5,West
CUST_00878,2025-03-18,Direct Organic,5,South
CUST_00879,2024-12-14,Social Media,45,North
CUST_00880,2024-03-07,Social Media,45,South
CUST_00881,2024-11-25,Social Media,45,North
CUST_00882,2024-12-05,Direct Organic,5,South
CUST_00883,2024-07-12,Social Media,45,West
CUST_00884,2024-06-03,Social Media,45,North
CUST_00885,2024-06-08,Direct Organic,5,South
CUST_00886,2024-07-02,Social Media,45,East
CUST_00887,2024-09-22,Direct Organic,5,West
CUST_00888,2024-06-16,Social Media,45,North
CUST_00889,2024-05-24,Social Media,45,North
CUST_00890,2024-07-04,Social Media,45,West
CUST_00891,2025-01-08,Direct Organic,5,North
CUST_00892,2024-12-18,Affiliate,30,East
CUST_00893,2024-09-18,Affiliate,30,West
CUST_00894,2025-02-26,Google Ads,60,West
CUST_00895,2025-05-09,Direct Organic,5,North
CUST_00896,2024-09-30,Social Media,45,North
CUST_00897,2025-04-01,Social Media,45,North
CUST_00898,2024-11-23,Affiliate,30,South
CUST_00899,2024-12-10,Social Media,45,East
CUST_00900,2024-08-10,Social Media,45,West
CUST_00901,2024-02-11,Social Media,45,South
CUST_00902,2024-01-04,Social Media,45,South
CUST_00903,2024-10-02,Social Media,45,South
CUST_00904,2024-10-10,Google Ads,60,North
CUST_00905,2025-02-27,Google Ads,60,North
CUST_00906,2024-07-11,Affiliate,30,North
CUST_00907,2024-04-13,Affiliate,30,West
CUST_00908,2024-09-03,Social Media,45,South
CUST_00909,2024-10-26,Social Media,45,North
CUST_00910,2024-01-23,Google Ads,60,South
CUST_00911,2025-03-16,Google Ads,60,North
CUST_00912,2024-10-29,Social Media,45,North
CUST_00913,2024-01-13,Direct Organic,5,West
CUST_00914,2024-05-23,Google Ads,60,West
CUST_00915,2024-08-05,Google Ads,60,North
CUST_00916,2024-07-01,Google Ads,60,West
CUST_00917,2024-12-16,Social Media,45,South
CUST_00918,2024-08-29,Email Market,15,North
CUST_00919,2024-07-11,Direct Organic,5,East
CUST_00920,2025-04-09,Social Media,45,North
CUST_00921,2024-09-28,Affiliate,30,North
CUST_00922,2025-01-09,Google Ads,60,North
CUST_00923,2024-06-13,Affiliate,30,North
CUST_00924,2024-06-28,Direct Organic,5,North
CUST_00925,2024-04-26,Google Ads,60,North
CUST_00926,2024-09-22,Social Media,45,South
CUST_00927,2025-01-12,Social Media,45,East
CUST_00928,2024-02-07,Google Ads,60,North
CUST_00929,2024-02-13,Direct Organic,5,North
CUST_00930,2024-12-16,Social Media,45,North
CUST_00931,2024-03-14,Social Media,45,West
CUST_00932,2025-03-13,Affiliate,30,North
CUST_00933,2025-01-03,Email Market,15,West
CUST_00934,2024-08-13,Google Ads,60,South
CUST_00935,2024-11-02,Social Media,45,West
CUST_00936,2024-11-03,Social Media,45,South
CUST_00937,2025-03-29,Social Media,45,North
CUST_00938,2024-12-13,Affiliate,30,South
CUST_00939,2025-04-20,Social Media,45,South
CUST_00940,2024-11-10,Google Ads,60,East
CUST_00941,2024-01-13,Social Media,45,South
CUST_00942,2025-02-28,Google Ads,60,North
CUST_00943,2024-01-12,Direct Organic,5,East
CUST_00944,2024-02-19,Affiliate,30,West
CUST_00945,2025-05-02,Social Media,45,West
CUST_00946,2024-11-08,Social Media,45,South
CUST_00947,2025-03-09,Social Media,45,North
CUST_00948,2024-09-05,Affiliate,30,North
CUST_00949,2024-04-28,Affiliate,30,West
CUST_00950,2024-02-26,Google Ads,60,West
CUST_00951,2024-06-30,Direct Organic,5,West
CUST_00952,2025-03-25,Direct Organic,5,South
CUST_00953,2024-09-20,Social Media,45,West
CUST_00954,2024-04-15,Affiliate,30,West
CUST_00955,2024-07-09,Google Ads,60,South
CUST_00956,2024-05-16,Google Ads,60,West
CUST_00957,2024-07-06,Google Ads,60,North
CUST_00958,2024-04-29,Social Media,45,East
CUST_00959,2024-08-29,Social Media,45,West
CUST_00960,2024-11-14,Direct Organic,5,North
CUST_00961,2024-03-12,Social Media,45,East
CUST_00962,2024-08-30,Direct Organic,5,North
CUST_00963,2024-05-10,Social Media,45,West
CUST_00964,2025-04-01,Google Ads,60,East
CUST_00965,2024-09-25,Social Media,45,West
CUST_00966,2025-01-27,Google Ads,60,East
CUST_00967,2025-04-23,Direct Organic,5,South
CUST_00968,2025-04-17,Social Media,45,North
CUST_00969,2024-02-21,Google Ads,60,West
CUST_00970,2025-05-06,Google Ads,60,South
CUST_00971,2024-03-02,Direct Organic,5,East
CUST_00972,2024-04-28,Email Market,15,North
CUST_00973,2024-12-30,Direct Organic,5,West
CUST_00974,2024-09-20,Social Media,45,South
CUST_00975,2024-08-26,Social Media,45,West
CUST_00976,2024-12-16,Social Media,45,East
CUST_00977,2025-01-15,Google Ads,60,North
CUST_00978,2024-09-11,Social Media,45,South
CUST_00979,2024-06-21,Google Ads,60,West
CUST_00980,2024-11-04,Google Ads,60,West
CUST_00981,2024-08-24,Social Media,45,South
CUST_00982,2024-11-14,Direct Organic,5,West
CUST_00983,2024-04-04,Social Media,45,North
CUST_00984,2024-12-02,Social Media,45,North
CUST_00985,2025-05-09,Direct Organic,5,East
CUST_00986,2024-02-26,Google Ads,60,North
CUST_00987,2025-03-13,Direct Organic,5,South
CUST_00988,2025-02-06,Google Ads,60,East
CUST_00989,2024-03-07,Social Media,45,East
CUST_00990,2024-02-15,Affiliate,30,North
CUST_00991,2024-04-03,Direct Organic,5,East
CUST_00992,2024-05-17,Direct Organic,5,South
CUST_00993,2025-01-03,Social Media,45,South
CUST_00994,2024-04-02,Google Ads,60,West
CUST_00995,2024-08-19,Google Ads,60,North
CUST_00996,2025-02-05,Social Media,45,West
CUST_00997,2025-01-30,Affiliate,30,West
CUST_00998,2024-02-18,Social Media,45,East
CUST_00999,2024-01-23,Email Market,15,South
CUST_01000,2024-03-02,Google Ads,60,North
CUST_01001,2024-09-23,Social Media,45,North
CUST_01002,2024-11-24,Google Ads,60,East
CUST_01003,2024-04-27,Affiliate,30,South
CUST_01004,2025-03-15,Direct Organic,5,North
CUST_01005,2024-03-28,Affiliate,30,East
CUST_01006,2024-03-29,Direct Organic,5,West
CUST_01007,2024-02-24,Direct Organic,5,North
CUST_01008,2024-06-01,Affiliate,30,West
CUST_01009,2024-08-26,Social Media,45,North
CUST_01010,2024-09-21,Google Ads,60,South
CUST_01011,2024-09-24,Social Media,45,South
CUST_01012,2025-01-29,Email Market,15,North
CUST_01013,2024-04-22,Email Market,15,West
CUST_01014,2024-06-14,Social Media,45,South
CUST_01015,2024-06-04,Direct Organic,5,North
CUST_01016,2024-01-08,Email Market,15,East
CUST_01017,2024-07-20,Social Media,45,East
CUST_01018,2024-08-04,Google Ads,60,West
CUST_01019,2025-03-06,Affiliate,30,South
CUST_01020,2024-10-18,Social Media,45,North
CUST_01021,2025-01-15,Direct Organic,5,North
CUST_01022,2024-02-19,Social Media,45,East
CUST_01023,2024-04-16,Email Market,15,East
CUST_01024,2024-01-09,Email Market,15,West
CUST_01025,2024-08-20,Email Market,15,East
CUST_01026,2024-07-06,Google Ads,60,West
CUST_01027,2025-03-31,Affiliate,30,West
CUST_01028,2024-11-18,Affiliate,30,South
CUST_01029,2024-11-04,Social Media,45,North
CUST_01030,2024-12-03,Affiliate,30,North
CUST_01031,2024-04-19,Social Media,45,North
CUST_01032,2025-04-27,Google Ads,60,South
CUST_01033,2024-05-24,Social Media,45,North
CUST_01034,2024-08-15,Social Media,45,North
CUST_01035,2024-11-04,Social Media,45,North
CUST_01036,2025-02-15,Direct Organic,5,North
CUST_01037,2024-04-23,Social Media,45,North
CUST_01038,2024-03-03,Direct Organic,5,North
CUST_01039,2025-02-02,Social Media,45,South
CUST_01040,2024-10-01,Social Media,45,North
CUST_01041,2024-05-03,Google Ads,60,West
CUST_01042,2024-03-26,Direct Organic,5,North
CUST_01043,2024-03-10,Social Media,45,West
CUST_01044,2024-02-16,Direct Organic,5,South
CUST_01045,2024-07-17,Affiliate,30,South
CUST_01046,2024-12-29,Direct Organic,5,South
CUST_01047,2025-03-07,Social Media,45,North
