CustomerID,recency,frequency,monetary,T,predicted_clv
CUST_00548,13,51,9621.404,43,9676.015980733844
CUST_00549,11,23,4060.648,41,4112.183854871498
CUST_00550,355,3,682.0,385,755.3548698098957
CUST_00551,77,14,2019.42,107,2061.9760747411024
CUST_00552,240,8,469.978,270,487.87168897136615
CUST_00553,9,33,6065.683,39,6119.089444937449
CUST_00554,66,33,14630.803,96,14759.499135492302
CUST_00555,88,18,6232.829,118,6334.176850832195
CUST_00556,11,36,5261.56,41,5304.005397877271
CUST_00558,2,28,5190.782,32,5244.7460799374685
CUST_00559,240,2,291.604,270,342.2405555593193
CUST_00560,16,31,16192.798,46,16344.499326035495
CUST_00561,2,117,18206.071,32,18250.950858527238
CUST_00562,78,9,1191.338,108,1230.9861021970296
CUST_00563,29,14,2306.335,59,2354.907705369315
CUST_00564,167,19,3860.104,197,3919.574506388268
CUST_00565,12,125,21297.995,42,21347.125015226287
CUST_00566,9,110,32893.958,39,32980.197594203826
CUST_00567,77,12,1105.375,107,1132.7572585247424
CUST_00568,33,13,1987.592,63,2032.7757271297087
CUST_00569,39,16,2306.709,69,2349.1058464968155
CUST_00570,9,36,4493.697,39,4529.95968288957
CUST_00571,21,64,11447.579,51,11499.28986765529
CUST_00572,7,22,3551.931,37,3599.1031690040595
CUST_00573,9,37,7105.411,39,7161.142247844271
CUST_00574,18,84,13336.047,48,13381.890326986719
CUST_00575,24,28,4321.429,54,4366.372460328346
CUST_00576,728,1,237.16,758,336.89639019402813
CUST_00577,6,6,508.61,36,534.7131373964879
CUST_00578,109,1,44.595,139,66.61031784275285
CUST_00579,5,22,3110.354,35,3151.678096435757
CUST_00580,101,5,416.19,131,442.19290492992394
CUST_00581,3,46,6285.761,33,6325.363763074206
CUST_00582,5,102,16440.486,35,16486.993013053114
CUST_00584,17,2,181.577,47,213.73803084215118
CUST_00585,64,11,1667.841,94,1712.877485802891
CUST_00586,93,13,1845.851,123,1887.8285951882287
CUST_00588,53,13,1445.5,83,1478.4217953215461
CUST_00589,154,20,2946.618,184,2989.7463226481577
CUST_00590,317,6,1161.935,347,1220.9249716782535
CUST_00591,9,5,653.674,39,694.1680539698206
CUST_00592,8,99,16138.558,38,16185.598900061035
CUST_00593,122,4,332.414,152,358.9322034372182
CUST_00594,8,26,4404.442,38,4453.809675438851
CUST_00595,5,107,16771.51,35,16816.729921123926
CUST_00596,85,17,5706.722,115,5805.081968848878
CUST_00597,3,19,12484.138,33,12676.132632981584
CUST_00598,186,12,2123.948,216,2176.337141947132
CUST_00599,16,68,11426.39,46,11474.956152086992
CUST_00600,16,42,6659.39,46,6705.366124270747
CUST_00601,87,10,2162.919,117,2227.2499747247593
CUST_00602,9,91,14839.997,39,14887.070139128764
CUST_00603,168,15,3711.035,198,3783.7607478813493
CUST_00604,180,10,1245.32,210,1282.4841235300412
CUST_00605,13,20,3453.778,43,3504.3044112896364
CUST_00606,16,60,10689.137,46,10740.659508228022
CUST_00607,37,16,2904.0,67,2957.327778954543
CUST_00608,7,80,14585.249,37,14637.899077927694
CUST_00609,46,9,2637.223,76,2724.5920024295624
CUST_00610,12,21,3164.572,42,3208.643938827424
CUST_00611,10,127,23349.779,40,23402.789713875427
CUST_00612,5,33,5991.523,35,6044.277558746532
CUST_00613,29,28,4417.61,59,4463.551457936481
CUST_00614,291,2,386.68,321,453.2815367731076
CUST_00615,11,64,18635.742,41,18719.894950987804
CUST_00616,95,4,576.24,125,621.6439715408932
CUST_00617,593,5,784.568,623,833.0491371519644
CUST_00618,2,211,32124.095,32,32167.947093804185
CUST_00619,18,48,8129.026,48,8178.077606404201
CUST_00621,32,7,965.67,62,1007.4641312581615
CUST_00622,2,58,22585.27,32,22697.85025008602
CUST_00623,45,30,4966.042,75,5014.198668794542
CUST_00624,11,57,9172.746,41,9219.305357016905
CUST_00625,16,28,3847.462,46,3887.4874626746005
CUST_00626,7,4,466.57,37,503.4793803655056
CUST_00627,45,45,14497.886,75,14591.187651322934
CUST_00628,78,7,2223.33,108,2319.0003833190117
CUST_00629,43,13,1722.197,73,1761.377584872993
CUST_00630,64,23,3573.893,94,3619.266288979636
CUST_00631,83,10,1717.221,113,1768.356438064646
CUST_00632,20,21,4329.552,50,4389.797368987628
CUST_00633,105,10,1388.93,135,1430.3459061715585
CUST_00634,25,18,3160.654,55,3212.1269025340794
CUST_00635,5,19,3766.387,35,3824.417372505222
CUST_00636,113,15,2006.472,143,2045.8824877903805
CUST_00637,14,14,2518.172,44,2571.1869442985753
CUST_00638,18,24,3300.551,48,3340.6961028201927
CUST_00639,84,20,2392.968,114,2428.0200710187805
CUST_00640,557,3,527.001,587,583.9241713474438
CUST_00641,3,29,4775.845,33,4823.774077678405
CUST_00642,3,51,9691.471,33,9746.480276609976
CUST_00643,9,76,11705.863,39,11750.358930645365
CUST_00644,9,75,11293.614,39,11337.118840851115
CUST_00645,7,13,2670.121,37,2730.743294854547
CUST_00646,17,44,6280.081,47,6321.458365907876
CUST_00647,17,27,4373.341,47,4420.525767976605
CUST_00648,71,48,7827.393,101,7874.626738746805
CUST_00649,4,51,25531.473,34,25676.298701924567
CUST_00650,63,25,19521.865,93,19749.134920215824
CUST_00651,42,38,5301.772,72,5342.27300574825
CUST_00652,100,21,14561.919,130,14764.220432652313
CUST_00653,15,23,4986.766,45,5050.026979828896
CUST_00654,4,41,5588.17,34,5627.709409416029
CUST_00655,2,193,48333.018,32,48405.15177594291
CUST_00656,37,53,6735.055,67,6771.849615548929
CUST_00657,17,55,9574.964,47,9625.33925210116
CUST_00658,61,37,6472.93,91,6523.707324912308
CUST_00659,113,28,3715.201,143,3753.8540901514457
CUST_00660,42,29,3815.844,72,3854.1588020699724
CUST_00661,7,19,2752.264,37,2794.7105094507406
CUST_00662,4,54,8518.732,34,8564.39055261799
CUST_00663,6,190,39306.138,36,39365.73022445846
CUST_00664,69,23,3598.693,99,3644.3802695943564
CUST_00665,25,157,31763.977,55,31822.278875778713
CUST_00666,36,24,3326.064,66,3366.518488521847
CUST_00667,11,25,3425.184,41,3465.154828723944
CUST_00668,28,26,5157.055,58,5214.839405362522
CUST_00669,11,38,15462.58,41,15580.555478187081
CUST_00670,102,12,2051.334,132,2101.9404029261354
CUST_00671,18,17,4112.665,48,4183.597933102384
CUST_00672,12,146,25763.084,42,25813.944898088186
CUST_00673,257,14,2760.372,287,2818.465897780105
CUST_00674,11,44,7057.27,41,7103.759904800116
CUST_00675,327,9,1174.008,357,1213.0841319497213
CUST_00676,9,94,17227.404,39,17280.295813490877
CUST_00677,2,81,26377.951,32,26471.96216972228
CUST_00678,15,11,1112.866,45,1143.005452949353
CUST_00679,79,1,166.45,109,237.64715915017968
CUST_00680,4,81,39022.271,34,39161.32960509724
CUST_00681,324,5,801.376,354,850.8827524905244
CUST_00682,44,36,6759.33,74,6813.835211967974
CUST_00683,76,54,9641.687,106,9693.357324832501
CUST_00684,13,64,10492.996,43,10540.398581764472
CUST_00685,41,49,8226.931,71,8275.553580332928
CUST_00686,5,28,4483.249,35,4529.871544273703
CUST_00687,9,25,9207.8,39,9315.056670025415
CUST_00688,30,15,2642.734,60,2694.580070409503
CUST_00689,165,1,48.92,195,72.68092913202798
CUST_00690,541,1,161.244,571,230.33996785030308
CUST_00692,43,16,2130.327,73,2169.4959061314685
CUST_00693,11,29,6595.583,41,6661.7364989728985
CUST_00694,58,28,3533.867,88,3570.638524163636
CUST_00695,14,28,4852.157,44,4902.607424017331
CUST_00696,69,4,992.368,99,1070.0035502463884
CUST_00698,69,16,3870.38,99,3941.393353504467
CUST_00699,20,48,6722.771,50,6763.3474545390145
CUST_00700,20,3,1023.51,50,1133.0689055902037
CUST_00701,11,30,4643.715,41,4688.752252360677
CUST_00702,565,2,468.46,595,548.7938789379399
CUST_00703,5,48,6619.641,35,6659.595915478278
CUST_00704,23,34,5332.102,53,5377.6671721135535
CUST_00705,4,6,453.44,34,476.76601016681656
CUST_00706,6,21,16802.311,36,17035.71581944306
CUST_00707,81,11,2224.212,111,2284.1829910792653
CUST_00708,26,73,11341.743,56,11386.634800482587
CUST_00709,48,11,1316.626,78,1352.2349234916962
CUST_00710,10,27,3581.388,40,3620.04764168162
CUST_00711,64,21,3512.722,94,3561.627309108695
CUST_00713,4,105,25645.415,34,25715.867274160104
CUST_00714,4,34,13268.142,34,13381.397818989435
CUST_00715,129,8,991.593,159,1028.9345970045183
CUST_00718,762,1,70.43,792,102.87257048053853
CUST_00719,26,45,25694.692,56,25860.001662146373
CUST_00720,20,38,5764.857,50,5808.888951916049
CUST_00721,9,33,4444.002,39,4483.1534361729855
CUST_00722,19,6,579.439,49,609.1075016261487
CUST_00723,33,68,8427.131,63,8462.960345118061
CUST_00724,60,10,1824.581,90,1878.8949868035447
CUST_00725,327,6,1081.154,357,1136.0776473218991
CUST_00726,4,24,3263.677,34,3303.3749469246577
CUST_00727,10,30,3993.141,40,4031.8821269133973
CUST_00728,93,20,2903.059,123,2945.5519149994193
CUST_00729,10,53,8111.505,40,8155.808274249321
CUST_00730,33,20,2779.329,63,2820.0170299382744
CUST_00731,134,1,196.43,164,279.7273733588429
CUST_00732,5,88,22954.865,35,23030.15145568806
CUST_00733,6,30,3362.793,36,3395.4337446610457
CUST_00734,6,27,3958.916,36,4001.6396124979346
CUST_00735,183,2,233.021,213,273.82040954510586
CUST_00736,32,5,803.737,62,853.387819471387
CUST_00737,11,63,8906.952,41,8947.838073316258
CUST_00738,27,76,11644.846,57,11689.11019188764
CUST_00739,4,86,29552.494,34,29651.671136444522
CUST_00740,10,62,13373.061,40,13435.419578467534
CUST_00741,33,122,31972.353,63,32047.912637262583
CUST_00742,37,22,3707.92,67,3757.158026129446
CUST_00743,3,137,18043.239,33,18081.21078462296
CUST_00744,115,21,3974.554,145,4029.870927846998
CUST_00745,26,13,2085.425,56,2132.8216754384603
CUST_00746,16,39,5472.84,46,5513.565476055259
CUST_00747,412,3,510.192,442,565.3332216609597
CUST_00748,2,21,3530.479,32,3579.6308297351043
CUST_00749,13,78,23123.345,43,23208.942688797146
CUST_00750,25,25,2964.611,55,2999.2226553349888
CUST_00751,27,16,2531.648,57,2578.161421191745
CUST_00752,7,55,9360.71,37,9409.959201512731
CUST_00753,6,18,2890.412,36,2937.49768312829
CUST_00754,3,57,15258.545,33,15335.961401081957
CUST_00755,54,35,5403.454,84,5448.297591731929
CUST_00756,5,15,3049.922,35,3109.726458645034
CUST_00757,33,30,3804.683,63,3841.600267967999
CUST_00758,3,48,6878.022,33,6919.534114004917
CUST_00759,9,59,9437.301,39,9483.570033269669
CUST_00760,3,70,16042.465,33,16108.678292808068
CUST_00761,40,44,7805.751,70,7857.164595463007
CUST_00762,14,74,11503.746,44,11548.660759281911
CUST_00763,26,45,6127.814,56,6167.286708035988
CUST_00764,57,11,1005.486,87,1032.743082774457
CUST_00765,8,70,11823.369,38,11872.17929020244
CUST_00766,104,17,2414.552,134,2456.267529990331
CUST_00767,130,5,1003.578,160,1065.4230124076776
CUST_00768,13,65,9354.48,43,9396.09105046686
CUST_00769,4,12,1492.881,34,1529.7768794114895
CUST_00770,31,8,2390.724,61,2480.2308357617094
CUST_00771,7,45,14535.974,37,14629.520599848098
CUST_00772,72,10,1653.916,102,1703.1772015900185
CUST_00773,356,1,18.89,386,30.53053444603211
CUST_00774,5,57,9621.053,35,9669.885424013313
CUST_00775,72,6,1319.767,102,1386.7018610187192
CUST_00776,2,2,180.71,32,212.72544585001486
CUST_00777,38,13,1689.059,68,1727.4900148807062
CUST_00778,138,3,338.87,168,375.84909516992303
CUST_00779,15,140,28886.541,45,28946.014724412453
CUST_00780,9,55,9951.298,39,10003.65114339908
CUST_00781,41,16,2775.634,71,2826.6125721594153
CUST_00782,30,41,6218.377,60,6262.367547975259
CUST_00783,165,2,311.086,195,364.9939359708535
CUST_00784,12,56,9565.67,42,9615.093081560499
CUST_00785,8,64,20927.281,38,21021.776273386127
CUST_00786,4,121,18501.299,34,18545.39496024207
CUST_00787,33,65,12529.351,63,12585.06965789174
CUST_00788,6,38,10602.069,36,10682.983889550023
CUST_00789,14,48,6308.397,44,6346.476124695576
CUST_00790,35,32,4221.28,65,4259.646491044736
CUST_00791,80,6,702.234,110,738.0837113083581
CUST_00792,50,23,3799.787,80,3848.020221922443
CUST_00793,28,13,1389.288,58,1420.9382995038613
CUST_00794,21,4,712.07,51,767.9948096858087
CUST_00795,37,2,71.58,67,85.27054366796351
CUST_00796,43,20,3842.424,73,3898.619702160676
CUST_00797,190,3,453.217,220,502.31820837120813
CUST_00798,44,13,1283.275,74,1312.527322450559
CUST_00799,331,1,426.15,361,602.1645584160182
CUST_00800,92,7,921.007,122,960.8878358955088
CUST_00801,9,53,7078.098,39,7116.763946005217
CUST_00802,23,28,4471.637,53,4518.139055318237
CUST_00803,24,16,3251.218,54,3310.900163176149
CUST_00804,95,10,1258.831,125,1296.3951363095798
CUST_00805,2,134,23600.889,32,23651.664559040433
CUST_00806,76,7,818.42,106,853.9061639888199
CUST_00807,4,40,7264.361,34,7317.033068898106
CUST_00808,56,14,1828.798,86,1867.3567160682853
CUST_00809,22,38,5814.463,52,5858.873189422338
CUST_00810,9,53,9230.83,39,9281.239292920407
CUST_00811,116,17,2134.847,146,2171.749979978961
CUST_00812,74,6,1848.05,104,1941.5773769562297
CUST_00813,17,17,3107.19,47,3160.822925155862
CUST_00814,12,32,4909.138,42,4953.741611473779
CUST_00815,43,36,5819.938,73,5866.879371806738
CUST_00816,81,12,2438.659,111,2498.7745801000615
CUST_00817,6,35,6897.45,36,6954.669563178164
CUST_00818,94,8,1669.53,124,1732.1478187931384
CUST_00819,21,21,4033.742,51,4089.880635502341
CUST_00820,7,15,2895.108,37,2951.8866575008565
CUST_00821,20,34,5596.914,50,5644.737892530852
CUST_00822,12,21,4805.26,42,4872.109628386632
CUST_00823,2,138,52433.608,32,52543.11303113241
CUST_00824,529,1,91.386,559,132.28661214020318
CUST_00825,61,5,920.364,91,977.1313378013632
CUST_00827,120,27,12835.574,150,12973.852058945364
CUST_00828,18,20,14531.116,48,14743.230723529607
CUST_00829,62,41,6919.019,92,6967.958167432701
CUST_00830,51,40,10702.883,81,10780.452827716783
CUST_00831,15,45,7245.936,45,7292.599485573611
CUST_00832,57,8,1145.887,87,1188.9812987521045
CUST_00833,73,9,1933.241,103,1997.3753366107048
CUST_00834,19,39,6908.069,49,6959.455174856472
CUST_00835,3,206,36203.301,33,36253.92099178324
CUST_00836,95,18,3026.669,125,3075.9667351208545
CUST_00837,97,17,2194.866,127,2232.8016552587465
CUST_00838,23,66,10730.462,53,10777.460981817068
CUST_00839,105,9,20420.638,135,21094.942044295767
CUST_00840,15,34,4772.367,45,4813.157898769535
CUST_00841,26,9,1955.122,56,2019.9785109316142
CUST_00842,34,22,3786.049,64,3836.321735957378
CUST_00843,28,23,2752.689,58,2787.66542862759
CUST_00844,5,45,11885.372,35,11961.872258462472
CUST_00845,90,22,3201.091,120,3243.616781669884
CUST_00846,9,16,2268.07,39,2309.7597199885745
CUST_00847,90,13,1621.391,120,1658.2913883420472
CUST_00848,5,50,13867.313,35,13947.583101554503
CUST_00849,24,71,22542.124,54,22633.831688643506
CUST_00850,587,2,225.33,617,264.83795144300603
CUST_00851,27,14,1903.429,57,1943.552734141283
CUST_00852,15,112,21316.435,45,21371.329750024466
CUST_00853,128,3,397.57,158,440.77197854172493
CUST_00854,3,62,9742.998,33,9788.442182283248
CUST_00855,11,68,20514.192,41,20601.350877772195
CUST_00856,11,11,1282.799,41,1317.4999151483714
CUST_00857,7,38,5526.421,37,5568.634917040238
CUST_00858,7,16,2062.493,37,2100.4204863338528
CUST_00859,25,31,4718.683,55,4762.955737701719
CUST_00860,19,34,22065.693,49,22253.987744966817
CUST_00861,5,93,15520.304,35,15568.471671597468
CUST_00862,5,70,10845.576,35,10890.353072156022
CUST_00863,27,64,20723.294,57,20816.868626031202
CUST_00864,70,17,2373.699,100,2414.711621191366
CUST_00865,17,77,21881.124,47,21963.181137049512
CUST_00866,7,139,37325.911,37,37403.30830905218
CUST_00867,9,35,9647.5,39,9727.500440955426
CUST_00868,8,70,9686.366,38,9726.361542024812
CUST_00869,23,58,23106.697,53,23221.87524998426
CUST_00870,76,26,4513.284,106,4563.868892944199
CUST_00871,281,5,800.667,311,850.130489682633
CUST_00872,150,3,595.97,180,660.204688268565
CUST_00873,80,33,18042.049,110,18200.730898184065
CUST_00874,36,28,4732.956,66,4782.1695652522185
CUST_00875,339,2,491.36,369,575.5392034130521
CUST_00876,47,20,4268.235,77,4330.642129565275
CUST_00877,5,44,6834.542,35,6879.566745665863
CUST_00878,23,41,7284.618,53,7336.139385348585
CUST_00879,2,75,10563.113,32,10603.806309309775
CUST_00880,89,12,1570.666,119,1609.4715711341353
CUST_00881,175,17,3374.918,205,3433.1574012268793
CUST_00882,767,2,162.086,797,190.97413916772288
CUST_00884,21,55,8461.437,51,8505.959909864474
CUST_00885,19,42,7480.646,49,7532.283578299276
CUST_00886,23,9,1376.38,53,1422.1353450419506
CUST_00887,24,83,29670.964,54,29774.15017739697
CUST_00888,104,23,2812.192,134,2847.9217668742713
CUST_00889,10,16,2741.084,40,2791.4302778231295
CUST_00890,15,66,10132.023,45,10176.403272138476
CUST_00891,48,32,6042.115,78,6096.991827736925
CUST_00892,8,32,5881.657,38,5935.078882283354
CUST_00893,7,49,8473.227,37,8523.303473557593
CUST_00894,8,28,3920.22,38,3961.0004174990736
CUST_00895,3,161,22908.197,33,22949.202783953267
CUST_00896,34,25,4060.653,64,4108.018071448345
CUST_00897,17,21,2628.541,47,2665.171214555587
CUST_00898,39,14,2983.649,69,3046.4250344295497
CUST_00899,9,87,24735.974,39,24818.035104704224
CUST_00900,11,40,5477.807,41,5517.54293220666
CUST_00901,32,57,20114.627,62,20216.665367114274
CUST_00902,4,27,5247.56,34,5304.155462025968
CUST_00903,14,36,4588.093,44,4625.115744989162
CUST_00904,12,140,24481.02,42,24531.426438973813
CUST_00905,87,12,1949.237,117,1997.336829733271
CUST_00906,268,1,158.022,298,225.81753789098644
CUST_00907,327,2,808.86,357,946.3531999566358
CUST_00908,10,17,2680.186,40,2726.4719771032537
CUST_00909,415,1,158.1,445,225.9270194356254
CUST_00911,98,1,75.141,128,109.4849750548218
CUST_00912,16,66,10865.254,46,10912.842818233139
CUST_00913,19,48,7347.896,49,7392.239928652688
CUST_00914,5,137,21299.75,35,21344.571296192906
CUST_00915,108,24,4257.333,138,4309.080606265491
CUST_00916,9,46,8874.429,39,8930.315609001473
CUST_00917,118,19,2005.318,148,2036.2863118621908
CUST_00918,133,15,3427.397,163,3494.579113682037
CUST_00919,21,13,2256.896,51,2308.1712896018817
CUST_00920,122,6,635.085,152,667.5545895692753
CUST_00921,19,53,20993.09,49,21107.663480421063
CUST_00922,8,29,4731.502,38,4778.986988741722
CUST_00923,131,5,634.405,161,673.7232697028815
CUST_00924,24,30,5022.122,54,5070.821399852167
CUST_00925,43,15,2608.967,73,2660.153102788775
CUST_00926,44,35,10104.277,74,10188.061292524839
CUST_00927,17,87,29893.116,47,29992.278941402652
CUST_00928,58,29,5003.433,88,5053.641339634561
CUST_00929,3,150,32680.259,33,32743.046749086272
CUST_00930,5,61,9102.898,35,9146.059004535904
CUST_00931,40,30,4036.92,70,4076.084811345847
CUST_00932,20,84,37966.438,50,38096.88639449972
CUST_00933,42,6,541.25,72,568.9961577477018
CUST_00934,27,31,4535.662,57,4578.221168710522
CUST_00935,177,9,1594.7,207,1647.6609159820782
CUST_00936,16,128,19869.844,46,19914.60438234679
CUST_00937,3,66,10401.651,33,10447.21113751025
CUST_00938,10,99,15682.51,40,15728.222423959167
CUST_00939,77,36,5841.066,107,5888.177491219003
CUST_00940,15,27,12249.099,45,12381.063839039825
CUST_00941,30,36,5676.542,60,5722.328769230007
CUST_00942,84,9,2120.04,114,2190.3395685914898
CUST_00943,11,39,6014.981,41,6059.733430575261
CUST_00944,4,22,2588.259,34,2622.668675060668
CUST_00945,2,65,10405.929,32,10452.212186663664
CUST_00946,77,22,3034.257,107,3074.573297618722
CUST_00947,27,25,14997.416,57,15172.039962505574
CUST_00948,12,57,11483.447,42,11541.722386839474
CUST_00949,3,97,22433.697,33,22500.427777783578
CUST_00950,48,39,7688.981,78,7746.1676900510865
CUST_00951,56,24,4803.435,86,4861.8049615527825
CUST_00952,182,5,677.655,212,719.6123620037334
CUST_00953,10,92,32217.14,40,32318.183395813976
CUST_00954,8,14,2303.903,38,2352.424706133695
CUST_00955,11,52,7949.754,41,7994.01456862017
CUST_00956,9,30,3548.852,39,3583.2933865628047
CUST_00957,22,48,8524.886,52,8576.323356938316
CUST_00958,23,13,1892.994,53,1936.0379533916926
CUST_00959,35,14,4260.207,65,4349.752558370404
CUST_00960,6,71,28670.699,36,28787.32845065355
CUST_00961,21,53,7508.717,51,7549.732011427793
CUST_00962,4,34,6412.355,34,6467.134216442918
CUST_00964,14,62,9813.058,44,9858.828629123615
CUST_00965,18,69,21849.6,48,21941.078898966927
CUST_00966,5,77,15713.365,35,15772.302731367223
CUST_00967,29,18,3359.046,59,3413.739679587066
CUST_00968,21,60,9565.622,51,9611.73411152791
CUST_00970,65,4,388.52,95,419.3839455042036
CUST_00971,4,38,16813.444,34,16941.719591695437
CUST_00972,13,124,27734.413,43,27798.90064062704
CUST_00973,10,24,3844.035,40,3890.7707106937364
CUST_00974,77,16,19442.115,107,19798.104325910932
CUST_00975,488,4,541.136,518,583.8209587878996
CUST_00976,22,16,1939.644,52,1975.3232453231903
CUST_00977,23,87,28135.136,53,28228.469222756332
CUST_00978,112,9,1421.47,142,1468.7135238331302
